Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	project-program-product-management-technical	Senior Product Manager - Technical, Global Demand Operations	· Bachelor’s degree in Computer Science, Business Administration, Marketing, or related field or an additional 4+ years relevant professional experience· 5+ years of relevant engineering experience· 3+ years’ experience technical program management experience, lead management related· 3+ years’ experience in building and supporting lead management for a global high-tech company· Demonstrated success managing projects across cross-functional teams, building sustainable processes and coordinating release schedules· Demonstrated ability to collect data (e.g., from log files, data stores, SQL, potentially via API, etc.)	· Marketo Certified· Salesforce Admin/Developer Certified· 5+ years’ experience with Marketo platform· 5+ years’ experience with Salesforce platform· Excellent attention to detail and organizational skills· Excellent communication (verbal and written), interpersonal skills, and an ability to effectively communicate with both business and technical teams· Able to operate successfully in a lean and fast-paced organization· Proficiency with BI, Data Hygiene and Data Visualization tool· Experience with agile development methodologies (i.e. Scrum, XP, etc.)· Experience in non-technical aspects including idea generation, business analysis, and process optimization· Master’s degree in a related technical discipline or an additional 2+ year’s additional relevant professional experience	https://www.amazon.jobs/en/jobs/1410291/senior-product-manager-technical-global-demand-operations
Amazon	project-program-product-management-technical	Senior Product Manager Technical, AWS Snow Services	· BS in Computer Science, Engineering, Mathematics· 5+ years of product experience, preferably with large scale enterprise, service based business experience· 3+ years of product leadership, management experience in a customer facing role	Amazon is committed to a diverse and inclusive workforce. Amazon is an equal opportunity employer and does not discriminate on the basis of race, ethnicity, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us	https://www.amazon.jobs/en/jobs/1410227/senior-product-manager-technical-aws-snow-services
Amazon	project-program-product-management-technical	Sr. Technical Program Manager	· 7+ years of industry experience in any capacity delivering software systems.  · 2+ years of product/project/program management.  · Technical depth and breadth to understand software architecture and design, make technical tradeoff choices, often with incomplete data.  · Ability to discern short term vs long term impact of technical choices and able to balance between them as appropriate for the business.  · Excellent verbal and written communication that is tuned to the audience.	· Master’s degree in Computer Science or related field· Experience working across teams in geographically diverse locations.· Excellent written and verbal communication skills· Attention to detail, excellent organization skills, and ability to manage multiple projects and responsibilities· Ability to earn trust with and influence technical and non-technical stakeholders, including senior managers· Demonstrated ability and willingness to operate with limited guidance, roll up sleeves and execute to get the job done; general manager / owner mentality· Ability to navigate ambiguity	https://www.amazon.jobs/en/jobs/1410213/sr-technical-program-manager
Amazon	project-program-product-management-technical	AWS Security Principal Technical Program Manager	* Bachelor's Degree in Computer Science or related field. In lieu of degree, additional years of experience may be substituted.* Minimum of 10+ years running large scale technical programs* Minimum 5+ years of working in security processes	* Experience communicating technical concepts to a non-technical audience.* Prior working experience in a Software Development Team.* Experience working with stakeholders across many functions.* Experience interpreting and communicating analytics* An understanding of network and web related protocols (such as, TCP/IP, UDP, IPSEC, HTTP, HTTPS, routing protocols)* An understanding of Web Services* Experience with multiple programming languages (such as, Java, C++, Ruby, Python, Perl, etc.)* Demonstrable teamwork skills and resourcefulness* Possess self-drive to keep moving things forward even in the face of ambiguity and imperfect knowledge (avoid “analysis paralysis”)* Strong sense of ownership, urgency, and drive* Sharp analytical abilities and proven design skills* Strong written and verbal communication skills.* Security architecture experience within a professional services firm or similar environment* Meets/exceeds Amazon’s leadership principles requirements for this role* Meets/exceeds Amazon’s functional/technical depth and complexity for this role	https://www.amazon.jobs/en/jobs/1409989/aws-security-principal-technical-program-manager
Amazon	project-program-product-management-technical	Technical Program Manager - Robotics 	· Bachelor's degree in Computer Science, Electrical Engineering, or related technical field· At least five years of overall experience in technical program/project management, software engineering, software development management, or a related technical field· Experience with agile development methodologies (i.e. Scrum, XP, etc) and delivering large, cross-functional projects	· Experience with Web Services and other Web Technologies· Experience with Amazon Web services a big plus· Experience in Fulfillment, Logistics, or Manufacturing· Experience with industrial control systems including PLCs, HMI/SCADA, robotics (fanuc/abb)· Experience with Embedded Systems or other real time systems· Demonstrated Knowledge of high-level programming languages such as C++, Java, or Python	https://www.amazon.jobs/en/jobs/1409879/technical-program-manager-robotics
Amazon	project-program-product-management-technical	Technical Program Manager	BASIC QUALIFICATIONS· Experience managing projects across cross functional teams, building sustainable processes and coordinating release schedules· 7+ years of experience working directly with engineering teams· 5+ years of technical program management experience· B.Tech in Computer Science or a related field.· 3+ years overall technical/product development experience.· Proven ability to troubleshoot and identify the root cause of issues.· Strong object oriented development knowledge in Java.· Demonstrates skill and passion for operational excellence.· Expertise in scripting· Documentation skills	PREFERRED QUALIFICATIONS· Experience in Agile/SCRUM enterprise-scale software development· Experience building scalable infrastructure software or distributed systems· Demonstrated ability to achieve goals in a highly innovative and fast paced environment	https://www.amazon.jobs/en/jobs/1409870/technical-program-manager
Amazon	project-program-product-management-technical	Sr Technical Program Manager	· 7+ years of experience working directly with engineering teams· Experience managing projects across cross functional teams, building sustainable processes and coordinating release schedules· 5+ years of technical program management experience· Bachelor's degree in Computer Science, Engineering or related field 7+ years of relevant work experience in internet-related technical program management in a software environment· 7+ years' experience in a software development, architect or program manager role managing software projects	· Experience with agile methodologies· Master's degree in Computer Science, Engineering or related field· Experience with a cloud computing or large software services company is a plus· Experience with tax or finance related projects is a plus· Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation	https://www.amazon.jobs/en/jobs/1409563/sr-technical-program-manager
Amazon	project-program-product-management-technical	Principal Product Manager - Technical Amazon EC2	· Bachelor’s degree in a technical field or equivalent experience· 5+ years of business or product management experience in the cloud computing technology space· Track record of delivering technology products/services in a high growth environment· Experience owning a portfolio or products and features and juggling their priorities· Experience working with highly cross-functional stakeholders, internal and external· Exceptional analytical, communication, and interpersonal skills	· MBA or equivalent master’s degree· Demonstrated expertise in one or more of the following: containers, serverless, big data, computational sciences, or artificial intelligence/machine learning· Experience working with open source projects and influencing developer communities (e.g., Kubernetes)	https://www.amazon.jobs/en/jobs/1409449/principal-product-manager-technical-amazon-ec2
Amazon	project-program-product-management-technical	Sr. Product Manager-Technical, Amazon Global Communities	· Bachelor’s degree· 4+ years of experience in product development or program management· 2+ years of experience with advanced applications with artificial intelligence, natural language understanding, and/or machine learning technologies	· Demonstrated analytical and quantitative skills, ability to use hard data and metrics to back up assumptions and develop business cases· Demonstrated ability to dive deep in understanding the product, our business, and the competitive landscape· Familiarity with the AWS product suite· Proven track-record of taking ownership and driving results· Experience in delivering technology products/services in a highly demanding and often ambiguous environment, with attention to detail and organizational skills· Great communication skills and ability to work effectively on projects with technical and non-technical stakeholders· Must be able to think strategically and act tacticallyAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1409428/sr-product-manager-technical-amazon-global-communities
Amazon	project-program-product-management-technical	Technical Program Manager, Amazon Global Communities	· 3+ years of technical program or project management experience· 2+ years of experience working directly with engineering teams· Experience with at least one work management tool (MS Project, Jira, Asana, etc.)	· Experience managing projects across cross functional teams, building sustainable processes and coordinating release schedules· Experience with and deep understanding of multiple project management methodologies· Experience in managing web and mobile application deployments· Experience establishing and conducting testing and quality assurance processes· Familiarity with the AWS product suite· Hands-on experience with database queries, data analysis, and metrics dashboards· Experience managing projects in a distributed team environment	https://www.amazon.jobs/en/jobs/1409427/technical-program-manager-amazon-global-communities
Amazon	project-program-product-management-technical	Technical Program Manager, Configuration	· Demonstrated understanding of BOM hierarchy, including hardware and software/firmware components.· Demonstrated understanding of product release cycle as it relates to the creation and change management of parts and BOM structures.· Demonstrated knowledge and skills working in Product Lifecycle Management applications such as Agile PLM, or comparable PLM tools.· Team player with strong English written and verbal communication skills and the ability to work with diverse internal and external customer groups.· Must be able to handle multiple competing demands in a fast-paced work environment.· Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	· Strong analysis, design and project management skills and ability to plan and execute projects independently· Experience working in a Product Lifecycle Management tool· Proven ability to work with and influence peers and management and facilitate agreement among stakeholders with different interests· Proven track record of complex and creative problem solving and the desire to create and own new automations· Ability to work in an ambiguous, 'internet-speed' environment	https://www.amazon.jobs/en/jobs/1409393/technical-program-manager-configuration
Amazon	project-program-product-management-technical	Senior Product Manager - Technical	· Bachelor degree and 5+ years of Product Management experience with direct product ownership.· 3 years working at a software company focused on customer experience with a large number of users.	· Experience working directly with Engineers and UX designers in an Agile development environment.· Experience working cross-functionally with UX design and software development teams, managing the day to day tactics.· Demonstrated ability to successfully influence stakeholders without formal authority, leading cross functional teams across geographies and business units.· Proven ability to identify, analyze, and solve ambiguous problems, showing a track record of making business decisions using relevant data and insights.· Demonstrated ability to manage multiple complex projects and competing priorities.· Demonstrated track record of strong written and verbal communication to gain buy-in for product direction and crisply communicate product status updates.· Strong strategic aptitude; proven ability to define a winning business strategy and product roadmap and gain buy-in from stakeholders at all levels.· Technical fluency; comfort understanding and discussing technology concepts, schedule tradeoffs and new opportunities with technical team members.· Excellent customer experience intuition; demonstrated success in creating innovative and user-friendly products and customer-facing features.· Excellent organizational and presentation skills with the ability to successfully interact and influence across functions at all levels of an organization and with customers.· Prior experience working as a software developer or UX designer.· MBA preferred· Demonstrated skills in developing product roadmaps and functional specifications, launching new products, conducting customer research, and informing user testing.Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1409334/senior-product-manager-technical
Amazon	project-program-product-management-technical	Senior Technical Program Manager, EC2	· 5+ years of relevant work experience in technical program/project/product management, engineering, or related roles.· BS Degree in Engineering, Computer Science, Information Studies, or related fields.	· Advanced degree in Engineering, Computer Science, Information Studies, or related work.· Prior experience managing complex technical programs or engineering deliverables.· Knowledge of cloud computing architecture and services.· Excellent creative thinking and analytical skills.· Ability to communicate in writing clearly, succinctly, and in a data-driven fashion.· Ability to multitask and manage multiple projects, balancing strategic focuses with operational challenges.· Ability to effectively work with a variety of organizations, management levels, cultures, and personalities.· Experience communicating with technical and non-technical stakeholders across multiple teams.	https://www.amazon.jobs/en/jobs/1409321/senior-technical-program-manager-ec2
Amazon	project-program-product-management-technical	Technical Program Manager	· BS or MS degree in a technical discipline or equivalent experience in an IT-related field.· Experience in project/program management with a proven ability to work effectively with all organizational levels.· 4 + years of project/program management experience· Demonstrated ability to managed project/task prioritization, procurement, project planning and schedule development.· Proven success of influencing and developing productive working relationships with resources and internal or external customers.	· Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, visit https://www.amazon.jobs/en/disability/us	https://www.amazon.jobs/en/jobs/1408757/technical-program-manager
Amazon	project-program-product-management-technical	Senior Technical Program Manager - AWS EC2 Core Platform	· BS in Computer Science or equivalent.· A proven track record of shipping high quality, company-scale software products/services on time.· Strong bias for action; ability to juggle multiple priorities and create a sense of urgency in a dynamic environment.· Ability to strategize and plan on technical road-maps.	· Experience building and operating Internet scale products, services and platforms.· Demonstrated ability to successfully negotiate with senior leaders across a large enterprise.	https://www.amazon.jobs/en/jobs/1408628/senior-technical-program-manager-aws-ec2-core-platform
Amazon	project-program-product-management-technical	Industry Security Specialist	· 4+ years of experience in security roles as an industry security specialist or security analyst, auditor, security engineer/architecture, security program manager, or relevant experience· 3+ years of experience with implementation of security controls and driving rollout of controls.· 4+ years of project management experience and demonstrated knowledge of program management best practices or relevant experience.· Bachelor's degree in Engineering, Computer Science, Information Systems, Information Security or related fields.	· Have experience driving security controls across large diverse organizations· Have experience generating automated metrics to measure service and program effectiveness and consistency· Have excellent written and verbal communication skills with the ability to present complex technical information in a clear and concise manner to a variety of audiences.· Solid foundation in service-oriented and web-service technologies to be able to understand service inter-dependencies and drive towards technical solutions for multi-tiered systems· Familiarity with cloud security and compliance controls and frameworks· Experience writing/editing Information security control documentation and/or compliance controls.· Demonstrate innovative security approaches in non-traditional IT environmentsAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1408587/industry-security-specialist
Amazon	project-program-product-management-technical	Sr. Product Mgmt Technical, HCM	· Bachelor's Degree· 5+ years of experience in product or program management, product marketing, business development or technology· Experience with end to end product delivery· Experience overseeing roadmap strategy and definition· Experience with feature delivery and tradeoffs of a product· Experience contributing to engineering discussions around technology decisions and strategy related to a product· 5+ years of Product Management experience with direct product ownership.· 3 years working at a consumer-focused software company with large numbers of users.· Demonstrated skills in developing product roadmaps & functional specifications, launching new products, conducting customer research, and facilitating user testing.· Experience working directly with Engineers and UX designers in an Agile development environment.· Experience working cross-functionally with UX design and software development teams.· Technical fluency; comfort understanding and discussing technology concepts, schedule tradeoffs and new opportunities with technical team members.· 4-year BA/BS	· Quantitative background with high attention to detail and proven ability to manage multiple, competing priorities simultaneously.· Demonstrated ability to manage multiple complex projects and competing priorities in an ever-changing environment.· Proven ability to identify, analyze, and solve ambiguous problems independently with an extreme attention to detail.· Excellent organizational, presentation, and writing skills and ability to successfully interact across functions at all levels of an organization and with customers.· Strong written and verbal communication and persuasion skills.· Strong strategic aptitude; proven ability to define a winning business strategy and product roadmap and gain buy-in from stakeholders at all levels.· Demonstrated ability to successfully influence stakeholders without formal authority, leading cross functional teams across geographies and business units.· Excellent customer experience intuition; demonstrated success in creating innovative and user-friendly products and customer-facing features.· Prior experience working as a software developer or UX designer.· MBA.	https://www.amazon.jobs/en/jobs/1408543/sr-product-mgmt-technical-hcm
Amazon	project-program-product-management-technical	Sr. Technical Program Manager	· Bachelor's degree in Supply Chain, Engineering, Math, Business or other related quantitative discipline· 5+ years' of experience in demand forecasting, planning, supply chain, procurement, manufacturing, sales, finance or related field· Experience with forecasting and planning customer demand signals· Experience creating, iterating, improving processes, and solving problems at a global scale· 5+ years of professional experience in technology or consumer electronics	· MBA or advanced degree in engineering, operations research, mathematics or other quantitative disciplines· Comfortable managing through a high degree of ambiguity· Excellent analytical and creative thinking skills and ability to break down complex problems with no clear answers (and even conflicting data) into simple, innovative solutions with measurable implementation plans· Experience with supply chain modeling concepts & tools· Advanced knowledge of data center products and their global supply chains· Knowledge of cloud computing architecture and services· Meets or exceeds Amazon’s leadership principles requirements for this role· Meets or exceeds Amazon’s functional/technical depth and complexity for this roleAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us	https://www.amazon.jobs/en/jobs/1408496/sr-technical-program-manager
Amazon	project-program-product-management-technical	Tech Manager of Product Mgmt	· Bachelor's degree in Computer Science, Computer or Electrical Engineering, or a related technical field· 2+ years managing Product or Program managers, or software engineers· 5+ years of Product Management experience in a technical environment· Excellent communication and analytical skills, including the ability to identify and solve ambiguous problems· High attention to detail and the ability to lead multiple, contending priorities simultaneously· General manager/owner mentality, entrepreneurial drive, and confirmed ability to influence others	· Masters in Science, Engineering or a related field· 4+ years managing a team of Product Managers, Program Managers, and software engineers.· Demonstrated ability to successfully influence stakeholders without formal authority, leading cross functional teams across geographies and business units· Exemplary analytical, critical thinking and problem-solving skills· Systems thinking· Passion for creating maintainable, highly reliable and scalable systems· Comfortable dealing with ambiguity· Proven track record of making business decisions using data and insights· Experience in collaborating effectively with various technology and data science teams· Ability to prioritize multiple deliverables to meet customer and business needs	https://www.amazon.jobs/en/jobs/1408308/tech-manager-of-product-mgmt
Amazon	project-program-product-management-technical	Senior Product Manager - Technical EBS	· BA/BS degree in Computer Science or Engineering or equivalent experience· 5+ years of product management· Strong written and verbal communication skills· Demonstrated analytical and problem-solving skills	· MBA or equivalent experience· BS in Computer Science/Engineering· Internet business or storage experience	https://www.amazon.jobs/en/jobs/1408263/senior-product-manager-technical-ebs
Amazon	project-program-product-management-technical	 Sr. Product Manager - Technical	· Bachelor's Degree· 5+ years of experience in product or program management, product marketing, business development or technology· Experience with end to end product delivery· Experience overseeing roadmap strategy and definition· Experience with feature delivery and tradeoffs of a product· Experience contributing to engineering discussions around technology decisions and strategy related to a product· Excellent problem-solving, organizational and analytical skills, with the ability to evolve product strategy based on research, data and industry trends.· Strong verbal and written communication skills. Able to communicate clearly and concisely with engineers and executives.	· MBA or Master’s Degree in a related field.· Ability to thrive in the face of ambiguity; dynamically develop structure/frameworks to tackle problems, plot out the happy path.· Demonstrated ability to influence stakeholders successfully without formal authority and lead cross-functional teams across geographies and business unit.· Technical fluency; comfort understanding and discussing technology concepts, experience evaluating trade-offs and new opportunities with technical team members.· Comfort working in a fast-paced environment where continuous innovation is required and ambiguity is constant.	https://www.amazon.jobs/en/jobs/1408249/sr-product-manager-technical
Amazon	project-program-product-management-technical	Senior Manager, Product Management Technical, Alexa	· 10+ years hands-on product management experience with proven track record of delivering results· 2+ Experience leading cross-functional teams to deliver products/services and projects on tight deadlines· 2+ Experience coordinating product development cycles, software development schedules, and launching products to customers	· Exceptional verbal and written communication skills, possessing high executive presence· Experience performing statistical analysis of data using SQL, Excel and other tools.· Experience in advertising, Pricing, marketing a plus· Experience working directly with technical team members and discussing tech architecture and code· Presentation skills and the ability to articulate complex concepts to cross functional audiences· Ability to juggle multiple priorities and make things happen in a fast-paced, dynamic environment· Experience leading cross-org teams and working with a matrixed team of stakeholders to achieve common goal· MBA or MS degreeAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us//.	https://www.amazon.jobs/en/jobs/1408229/senior-manager-product-management-technical-alexa
Amazon	project-program-product-management-technical	Technical Product Manager - AMZ5043	Position Requirements:Master's degree or foreign equivalent in Computer Science, Information Technology, or a related field and two years of experience in the job offered or a related occupation. Employer will accept a Bachelor's degree or foreign equivalent in Computer Science, Information Technology, or a related field and five years of experience in the job offered or a related occupation as equivalent to the Master's degree and one year of experience. Must have one year of experience in the following skill(s): (1.) Software development and program/product management; (2) Working with software systems or web-based technologies; (3) coordinating or managing cross-functional software development teams for technology integration processes to develop and implement technical products, software applications or websites; and (4) experience defining projects, collecting requirements, writing detailed functional specifications including user experience designs,And executing data driven cost / benefit.	Please see job description and position requirements above.	https://www.amazon.jobs/en/jobs/1408211/technical-product-manager-amz5043
Amazon	project-program-product-management-technical	Product Manager - Technical III	· 5+ years product management experience in technology or retail focused business, ideally with a focus on international business or other related experience· BS/BA degree in engineering, computer science, or related field	· Experience working cross-functionally with a wide breadth of stakeholders, users, engineers, and business leaders to generate buy-in for the product direction you are setting· Experience working with engineering teams to define, scope and prioritize product requirements· Excellent analytical and quantitative skills; ability to use hard data and metrics to back up assumptions and develop business cases· Advanced Excel, SQL proficiency· Previous experience with Pricing/Analytics	https://www.amazon.jobs/en/jobs/1408137/product-manager-technical-iii
Amazon	project-program-product-management-technical	Senior Technical Program Manager - Amazon Connect (AWS)	· 7+ years design/implementation/consulting experience with distributed applications· Technical degree required; Computer Science or Math background highly desired· 3+ years' of experience working with engineering teams to define, scope and prioritize product requirements· 3+ years' of experience with system-level design and architecture of enterprise-scale services	· An understanding of Web Services, AWS, and/or Cloud Computing· Sound business judgment with the ability to think creatively, analyze quantitatively, problem-solve, scope technical requirements and prioritize· Demonstrated ability to adapt to new technologies and learn quickly· Exceptional interpersonal and relationship management skills· Ability to succeed in a fast-paced, innovative, and rapidly evolving industry and business organization· Track record for being detail-oriented with a demonstrated ability to self-motivate and follow-through on projects· Working knowledge of software development tools and methodologies · Strong written communication skills· Presentation skills with a high degree of comfort speaking with executives and engineers.· Strong problem-solving skills; the ability to analyze problems and develop actionable and appropriate tactical plans quickly	https://www.amazon.jobs/en/jobs/1408115/senior-technical-program-manager-amazon-connect-aws
Amazon	project-program-product-management-technical	Principal Program Manager AWS TA Diversity	· Bachelor's degree· 10+ years of experience in a project/program management or related role· Experience leading cross-functional projects with demonstrated expertise in leading without authority to achieve results· Experience working in a global role with stakeholders from multiple regions· Experience leading process optimization transformation, leveraging process mapping tools and systems	· MBA or Master's Degree· Successful record of building, improving and running operational business processes globally, ability to drive program effectiveness and high levels of customer satisfaction· Demonstrated program ownership and consistent delivery on commitments - great organizational skills with exceptional follow through and attention to detail· Well-honed analytical skills, comfortable working with data and developing insights from it, experience establishing and tracking program metrics, and experience with experimental design· Excellent written and verbal communications skills - ability to interface with all levels of the organization, specific strength in influencing decision makers and managing expectations· Experience identifying and resolving complex issues, and assuming leadership roles in unfamiliar or ambiguous circumstances - solid sense of accountability and sound personal judgment· Six Sigma training or certification· Meets/exceeds Amazon’s leadership principles requirements for this role· Meets/exceeds Amazon’s functional/technical depth and complexity for this roleAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1408096/principal-program-manager-aws-ta-diversity
Amazon	project-program-product-management-technical	Sr Technical Program Manager - Ad Products	· System design experience· 5+ years of experience working directly with engineering teams· Experience managing programs across cross functional teams, building processes and coordinating release schedules· Experience driving roadmap strategy and definition· 5+ years of technical program management experience	· Proven analytical thinking, skills in metrics creation and project management, attention to details, and exceptional organizational skills· Bachelor's degree in Engineering, Computer Science or related technical field· Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations· Strong communicator in both verbal and written forms and are equally adept in communicating upwards and downward· Master's degree in Engineering, Computer Science or related technical field	https://www.amazon.jobs/en/jobs/1407971/sr-technical-program-manager-ad-products
Amazon	project-program-product-management-technical	Senior Technical Program Manager	· Bachelor’s degree in Computer Science, Math, or other technical field.· 8 years or more of combined experience in IT, software development, or computer networking.· 8 years or more experience managing multi-team projects and driving on-time execution.· Experience with Agile methodologies.	· Strong ownership, urgency, and drive to launch services. You want to deliver to the customer, not just talk about it.· Experience with IP networking and routing.· Experience with Cloud Computing.· Ability to communicate effectively with both technical and non-technical individuals.· Excellent oral and written communication skills· Excellent technical, problem-solving and communication skills	https://www.amazon.jobs/en/jobs/1407865/senior-technical-program-manager
Amazon	project-program-product-management-technical	Senior Product Manager - Business Prime 	· Bachelor’s degree in Engineering or Computer Science, or related technical experience· 5+ years of experience in product management/development or related roles· Demonstrated ability to identify and articulate compelling product proposals and business cases· Direct experience leading the analysis, design, requirement definition, development and launch of software products· Demonstrated experience delivering measurable results with business/customer impact in product/technical areas· Demonstrated strength in building trust and driving alignment across product, business, design and engineering stakeholders ·	· MBA (or equivalent functional experience)· Strong verbal and written communication skills· Demonstrated history of strong customer focus· Experience in customer experience development· Ability to make difficult decisions using objective analysis· Ability to establish credibility and work with key internal partners to get things done	https://www.amazon.jobs/en/jobs/1407675/senior-product-manager-business-prime
Amazon	project-program-product-management-technical	Senior Technical Program Manager	· Bachelor's degree in Computer Science, Engineering or related field· 8+ years of relevant engineering experience· 5+ years of internet related technical program management in software· Ability to deliver initiatives from conception through completion with critical thinking skills for prioritization, planning and task delegation· Ability to effectively collaborate with cross-functional, cross-organization teams to negotiate and assemble project plans, secure commitments on deliverables, and resolve blocking issues.· Proven track record of taking ownership and driving results· Curiosity to dig several layers deep into technical solutions with an eye toward continuous improvement· Experience communicating (written and verbal) with technical and non-technical stakeholders across multiple business units including executive level	· Master's degree in a business or technology discipline or related field· 10+ years of experience managing complex technology projects· Experience in Accounting, International tax law, Financial reconciliation,· Independently driven, resourceful, and able to deliver results with minimal direction	https://www.amazon.jobs/en/jobs/1407564/senior-technical-program-manager
Amazon	project-program-product-management-technical	Senior Technical Program Manager	· Bachelor's degree in Computer Science, Engineering or related field· 8+ years of relevant engineering experience· 5+ years of internet related technical program management in software· Ability to deliver initiatives from conception through completion with critical thinking skills for prioritization, planning and task delegation· Ability to effectively collaborate with cross-functional, cross-organization teams to negotiate and assemble project plans, secure commitments on deliverables, and resolve blocking issues.· Proven track record of taking ownership and driving results· Curiosity to dig several layers deep into technical solutions with an eye toward continuous improvement· Experience communicating (written and verbal) with technical and non-technical stakeholders across multiple business units including executive level	· Master's degree in a business or technology discipline or related field· 10+ years of experience managing complex technology projects· Experience in Accounting, International tax law, Financial reconciliation,· Independently driven, resourceful, and able to deliver results with minimal direction	https://www.amazon.jobs/en/jobs/1407563/senior-technical-program-manager
Amazon	project-program-product-management-technical	Senior Product Manager - Tech	· Bachelor's Degree· 5+ years of experience in product or program management, product marketing, business development or technology· Experience with end to end product delivery· Experience overseeing roadmap strategy and definition· Experience with feature delivery and tradeoffs of a product· Experience contributing to engineering discussions around technology decisions and strategy related to a product· Bachelor's Degree in Computer Science or related field.· 5+ years of consumer-customer focused product management experience· 5+ years of experience working on Internet-scale web services for consumer-customers, designing and implementing infrastructure and/or application management products and services.· Experience communicating technical concepts to a non-technical audience.· Experience in a Software Development Team.· Experience working with stakeholders across many functions.· Experience training and developing others.	· Process oriented mind-set. Eagerness to automate manual work and ability to ruthlessly prioritize high value tasks for automation.· MBA or Master’s degree· Passion for creating innovative solutions for consumers in households· Experience building connected home, home automation, smart home, and/or other consumer IoT products or services.· Experience delivering consumer software products and services in a high growth environment· Strong verbal and written communication skills with demonstrated experience engaging and influencing senior executives· Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, recommendations and drive actions· Demonstrated ability to understand and discuss technical concepts, manage tradeoffs and evaluate opportunistic new ideas with internal and external partners· Experience with developer evangelism.· High attention to detail including precise and effective customer communications and proven ability to manage multiple, competing priorities simultaneously.· Ability to think strategically and execute methodically.· Ability to work in a fast-paced environment where continuous innovation is desired.· History of teamwork and willingness to roll up one’s sleeves to get the job done.	https://www.amazon.jobs/en/jobs/1407439/senior-product-manager-tech
Amazon	project-program-product-management-technical	Quality Assurance Engineer | Amazon Exports and Expansion	· BS/BE in Computer Science or equivalent combination of technical education and work experience.· 4+ years overall agile QAE and/or development experience.· Agile Testing Experience in an agile development environment (e.g. Scrum/Sprint planning) with experience writing acceptance criteria for user stories.· Experience working with product owners defining, and refining user stories.· Demonstrated experience in test planning, test design, test strategy, test execution, test automation and reporting.	· Strong knowledge of QA methodology and tools, with Demonstrated QA experience in an SDET or QAE role.· Experience with user-level automation frameworks and scripting via Perl, Python, or JavaScript.· Practical coding experience with automated web testing tools, services, and physical devices.· Experience working closely with development and business teams to communicate impacts and to understand business requirements.· Strong organizational skills, demonstrated ability to track multiple test executions simultaneously and synthesize results.· Creativity and initiative to improve product test coverage and effectiveness for the entire team.· Comfortable communicating cross-functionally and across management levels in formal and informal settings.· Thought leadership on emerging quality assurance methodologies and best practices.	https://www.amazon.jobs/en/jobs/1407104/quality-assurance-engineer-amazon-exports-and-expansion
