Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	machine-learning-science	Applied Science Manager	MS in Operations Research, Mathematics, Statistics, Computer Science, Engineering, Physics or a related quantitative field.· 4+ years of hands-on experience in developing, deploying, iterating and validating optimization algorithms.· Apply theories of mathematical optimization, including Linear Programming (LP), Combinatorial Optimization, Integer Programming (IP), Dynamic Programming (DP), Nonlinear Programming (NLP), network flows and algorithms to design optimal or near optimal solution methodologies to be integrated with internal platforms/tools.· Expert knowledge of solution methods for Linear Programming (e.g., simplex) and Integer Programming (branch and bound, Lagrangian relaxation), decomposition techniques, interior point methods and heuristic optimization.· Strong algorithm development experience in developing, testing, and deploying to production.· Proficient in programming languages such as Python, C/C++ and Java.· At least 2 years of experience in designing and building scalable technical solutions using cloud computing platforms (e.g. AWS, Azure, Google Cloud).·At least 2 years of experience in managing a team of scientists (applied scientist/research scientist) and engineers.· Excellent oral and written communication skills, with the ability to communicate complex technical concepts and solutions to all levels of the organization.	The ideal candidate will have a PhD in Operations Research, Mathematics, Statistics, Computer Science, Engineering, Physics or a related quantitative field, and 6+ years of relevant work experience, including:· Experience applying theoretical models in an applied environment.· Hands-on experience with optimization packages and solvers such as FICO XPRESS, MOSEL, CPLEX and Gurobi.· Practical experience in implementing optimization algorithms on large datasets.· Experience with discrete event simulation with stochastic inputs.· Expertise in various queuing and scheduling algorithms.· Experience in machine learning and forecasting.· Strong personal interest in learning, researching, and creating new technologies with high commercial impact.· Significant peer reviewed scientific contributions in relevant field.. At least 4 years of experience in managing a team of scientists (applied scientist/research scientist) and engineers.. At least 4 years of experience in designing and building scalable technical solutions using cloud computing platforms (AWS).	https://www.amazon.jobs/en/jobs/1362703/applied-science-manager
Amazon	machine-learning-science	Sr. Applied Scientist - Deep Learning / Reinforcement Learning 	· PhD in Engineering, Technology, Computer Science, Machine Learning, Robotics, Statistics or a related quantitative field.· 5+ years of industry or academic research experience in one or more areas in Robotics, Computer Vision, Deep Learning, Reinforcement learning, Multi-agent reinforcement learning, optimization for multi-robot systems, Machine Learning, Multi-agent planning, Perception, Autonomous navigation, Path planning, grasping, manipulation or related field.· 2+ year of hands-on experience in software development using either Python, C++, Java and/or other programming languages and/or Machine learning.· Working knowledge of RL platforms such as OpenAI-Gym, SageMaker-RL, Horizon· Hands-on architectural or system design experience.· Extensive algorithm development experience.· Excellent written and verbal communication skills with the ability to present complex technical information in a clear and concise manner to a variety of audiences.	· · PhD and 7+ years of industry or academic research experience in one or more areas in Robotics, Computer Vision, Deep Learning, Multi-agent path finding, Reinforcement learning, Multi-agent reinforcement learning, Machine Learning, Multi-agent planning, Perception, Autonomous navigation, or related field.· 3+ years of hands-on experience in software development using either Python, C++, Java and/or other programming languages.· Familiarity with hardware-software integration and track record of delivering complex algorithms on embedded devices.· Demonstrable experience in building, programming and integrating software and hardware for robotic systems.· Proven experience producing computationally efficient software to meet real-time requirements.· Experience in robotics or autonomous vehicles and strong industry background.· Understanding of machine learning techniques and how they can be applied to scientific research.· Passion for hiring and developing science talent.	https://www.amazon.jobs/en/jobs/1361519/sr-applied-scientist-deep-learning-reinforcement-learning
Amazon	machine-learning-science	Sr. Applied Scientist, Compensation	· PhD degree with 4 years of applied research experience or a Masters degree and 6+ years of experience of applied research experience· 3+ years of experience in building machine learning models for business application· Experience programming in Java, C++, Python or related language· MS or PhD in Computer Science, Machine Learning, AI, Statistics, or other related fields· 5+ years of practical experience applying ML to solve complex problems for large-scale applications;· Proficiency in Python, and modern ML frameworks· Understanding of computer science fundamentals such as data structures, object-oriented design and service-oriented architectures· Ability to convey Machine Learning concepts and considerations to all levels of the organization· Exceptional technical writing and communication skills for non-technical audience understanding of research results· Highly adaptable, scrappy, creative, and thrives in a fast-paced and agile work environment	· Experience working with with highly confidential employee data· Significant peer reviewed scientific contributions in relevant field· Experience defining organizational research and development practices in industry· Experience with adverse impact testing in statistical analysis· Experience with bias identification/remediation in Machine Learning and Artificial Intelligence systems	https://www.amazon.jobs/en/jobs/1361420/sr-applied-scientist-compensation
Amazon	machine-learning-science	Sr. Data Engineer, Compensation	· 5+ years of experience as a Data Engineer or in a similar role· Experience with data modeling, data warehousing, and building ETL pipelines· Experience in SQL· MS or PhD in Computer Science, Machine Learning, AI, Statistics, or other related fields· 5+ years of practical experience applying ML to solve complex problems for large-scale applications;· Proficiency in Python, and modern ML frameworks· Understanding of computer science fundamentals such as data structures, object-oriented design and service-oriented architectures· Ability to convey Machine Learning concepts and considerations to all levels of the organization· Exceptional technical writing and communication skills for non-technical audience understanding of research results· Highly adaptable, scrappy, creative, and thrives in a fast-paced and agile work environment	· Graduate degree in computer science, business, mathematics, statistics, economics, or other quantitative field· Experience working with with highly confidential employee data· Experience building/operating highly available, distributed systems of data extraction, ingestion, and processing of large data sets· Experience leading medium to large-scale data warehousing and analytics projects, including using AWS technologies – Redshift, S3, EC2, Data-pipeline and other big data technologies· Excellent communication skills and able to work with business owners to develop and define key business questions and to build data sets that answer those questions· Be self-driven and show ability to deliver on ambiguous situations and projects· Deep knowledge of advanced SQL and scripting for automation (e.g. Python, Perl or Ruby)· Familiarity with statistical models and data mining algorithms· Familiarity with Linux· Experience with Hadoop or other map/reduce "big data" systems and services	https://www.amazon.jobs/en/jobs/1360823/sr-data-engineer-compensation
Amazon	machine-learning-science	Mgr, Compensation Applied Science	· MS or PhD in Computer Science, Machine Learning, AI, Statistics, or other related fields· 5+ years of practical experience applying ML to solve complex problems for large-scale applications;· Proficiency in Python, and modern ML frameworks· Understanding of computer science fundamentals such as data structures, object-oriented design and service-oriented architectures· Ability to convey Machine Learning concepts and considerations to all levels of the organization· Exceptional technical writing and communication skills for non-technical audience understanding of research results· Highly adaptable, scrappy, creative, and thrives in a fast-paced and agile work environment	· Experience working with with highly confidential employee data· Experience managing machine learning teams,with a strong track record of hiring and leading experienced scientists as well as a successful record of developing junior members from academia/industry to a successful career track;· Significant peer reviewed scientific contributions in relevant field· Experience defining organizational research and development practices in industry· Experience with adverse impact testing in statistical analysis· Experience with bias identification/remediation in Machine Learning and Artificial Intelligence systems	https://www.amazon.jobs/en/jobs/1356647/mgr-compensation-applied-science
Amazon	machine-learning-science	Applied Scientist II	· PHD/MS. in Computational Linguistics, Economics, Physics, Operational Research, Statistics, Mathematics, Computer Science, Machine Learning, AI or a related quantitative field.· Minimum of 4-year experience applying ML to solve complex problems after PhD degree or equivalent.· Minimum of 1-year experience programming in Java, C++, Python or related language	· Experience using deep learning libraries such as TensorFlow or PyTorch, particularly to solve NLP tasks.· Strong fundamentals in problem solving, algorithm design and complexity analysis.· Ability to convey rigorous mathematical and science concepts and considerations to non-experts.· Proficiency in algorithm and model development, model validation and model implementation for large-scale applications and experience using at least one programming languages.· Experience with defining research and development practices in an applied environment.· Proven track record in technically leading and mentoring scientists.	https://www.amazon.jobs/en/jobs/1356058/applied-scientist-ii
Amazon	machine-learning-science	Sr. Applied Scientist	· PhD degree with 4 years of applied research experience, or a Masters degree and 6+ years of experience of applied research experience· At least 5+ years of hands-on, practical experience building machine learning models for business applications· At least 2+ years of hands-on, practical experience with Python, Java, C#, C++ or other similar languages· Strong CS fundamentals in data structures, problem solving, algorithm design and complexity analysis· Strength distilling problem definitions, models, and constraints from complex business problems and requirements· Strong Ability to convey complex results to non-science stakeholders	· Ph.D. in Computer Science, Machine Learning, Operational Research, Artificial Intelligence, or a related technical field· 7+ years of practical experience applying machine learning to solve complex problems in an applied environment· Experience in one or more of the following: natural language processing (NLP), image recognition, deep learning, recommendation systems, information retrieval, machine translation, knowledge graphs, or speech processing· Proficiency with one or more of the following: Tensorflow, Pytorch, Keras, MXNet, CAFFE, Spark, Cloud-based model and/or container deployment technologies (AWS Sagemaker, Fargate, ECS, GCP, Azure, Kubernetes, Docker, etc)· Proficiency in end-to-end model development, validation, and model deployment for large-scale applications· Proven track record in technically leading and mentoring scientists· Publication history, including top journals and conferences	https://www.amazon.jobs/en/jobs/1340656/sr-applied-scientist
Amazon	machine-learning-science	Senior Applied Scientist	· Master's Degree in Machine Learning, Computer Science, Applied Mathematics, Statistics or related quantitative field· 5+ years industry experience of building end-to-end machine learning applications· Computer Science fundamentals in object-oriented design, data structures, algorithm design, problem solving, and complexity analysis· Proficiency in, at least, one modern programming language such as C, C++, Java· Proficiency in, at least, one modern scripting language such as Python, R	· PhD in Machine Learning, Computer Science, Applied Mathematics, Statistics or related quantitative field· Experience with modeling tools such as R, scikit-learn, Spark MLLib, MxNet, Tensorflow, numpy, scipy etc.· Experience with large scale distributed systems such as Hadoop, Spark etc.· Experience with large scale machine learning systems such as profiling and debugging and understanding of system performance and scalability· Excellent communication and presentation skills at all levels of the organization· Ability to take a project from scoping requirements through actual launch of the projectAmazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.	https://www.amazon.jobs/en/jobs/1340634/senior-applied-scientist
Amazon	machine-learning-science	Applied Scientist - Smart Home Machine Learning	· PhD or equivalent Master's Degree plus 4+ years of experience in CS, CE, ML or related field· 2+ years of experience of building machine learning models for business application· Experience programming in Java, C++, Python or related language· Master’s or Ph.D. degree in Engineering, Computer Science, Machine Learning, Math, Statistics or related fields with specialization in speech recognition, natural language processing, and/or machine learning.· Experience in experiment design and statistical analysis of results.· Experience with R, MATLAB, Python or similar scripting language· An understanding of machine learning, algorithms and computational complexity.	· Familiar with the core undergraduate curriculum of Computer Science.· Algorithm development experience· Technical fluency; comfort understanding and discussing architectural concepts and algorithms, schedule tradeoffs and new opportunities with technical team members.· Publications at top-tier peer-reviewed conferences or journals· Familiar with the techniques and limitations of observational studies.· Familiar with theory and practice of information retrieval, relevance, machine learning, and data mining.· Skilled at data visualization and presentation.· Excellent critical thinking skills, combined with the ability to present your beliefs clearly and compellingly in both verbal and written form.· Energy and willingness to formulate, test, and discard or revise many hypotheses to help Amazon improve its product catalog.· Theory and practice of Design of Experiments and statistical analysis of results.· Ability to relate to and solve business problems through machine learning, data mining and statistical algorithms.· Strong desire to push your ideas into production, overcoming obstacles, in order to benefit Amazon's customers.	https://www.amazon.jobs/en/jobs/1337429/applied-scientist-smart-home-machine-learning
Amazon	machine-learning-science	Applied Scientist II	MS in Statistics, Computer Science, Applied Math, Operations Research, Economics, or a related quantitative field + 3 years experience or BS + 5 years experience · Demonstrated experience and success in leading large-scale projects. · Track record of developing and implementing models and visualizations using programming and scripting (Scala, Python, R, Ruby, and/or Matlab). · Experience using various forecasting, optimization and statistical tools for queue modelling, shift planning, service level optimization and communicating results, plans and/or risks clearly.	PhD or Master in Statistics, Machine Learning, Applied Mathematics or related field. · Programming / scripting experience (Java/Scala, Python, R, Ruby, C#, and/or PHP). · Experience collaborating with engineering teams is a plus. · Knowledge of cloud computing and AWS services is a plus. · Excellent analytical and communication skills and ability to influence stakeholders. Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation	https://www.amazon.jobs/en/jobs/1335486/applied-scientist-ii
Amazon	machine-learning-science	Senior Manager - Advertising Measurement Science	· MSc in Computer Science (Machine Learning, AI), Econometrics, Statistics, or equivalent;· 10+ years of practical experience applying ML to solve complex problems for large-scale applications;· 5+ years of experience managing one or more machine learning teams, with a strong track record of hiring and leading scientists;· At least 5 years of experience with a language used in scientific programming such as Java, Python, or Scala	· PhD in Computer Science (Machine Learning, AI), Econometrics, Statistics, or equivalent;· Experience in causal learning, bandit learning, or deep learning· Experience in data applications using large scale distributed systems (e.g. EMR, Spark, Elasticsearch, Hadoop, Pig, Hive)· Track record of peer-reviewed scientific publications· Previously held a technical leadership role for several complete large-scale initiativesAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.	https://www.amazon.jobs/en/jobs/1332619/senior-manager-advertising-measurement-science
Amazon	machine-learning-science	Sr. Applied Scientist	· MS in Computer Science, Machine Learning, Operational Research, Statistics or a related quantitative field· 5+ years of hands-on experience in predictive modeling and analysis· Strong algorithm development experience· Skills with Java, C++, or other OOP language, as well as with Python, R, MATLAB or similar scripting language· Strong communication and data presentation skills	The ideal candidate will have a PhD in Mathematics, Statistics, Machine Learning, or a related quantitative field, and 5+ years of relevant work experience, including:· Significant peer reviewed scientific contributions in relevant field.· Extensive experience applying theoretical models in an applied environment.· Expertise on a broad set of ML approaches and techniques, ranging from Artificial Neural Networks to Bayesian Non-Parametrics methods.· Expert in more than one more major programming languages (C++, Java, or similar) and at least one scripting language (Perl, Python, or similar).· Strong fundamentals in problem solving, algorithm design and complexity analysis.· Strong personal interest in learning, researching, and creating new technologies with high commercial impact.· Experience with defining organizational research and development practices in an industry setting.· Proven track in leading, mentoring and growing teams of scientists (teams of five or more scientists).	https://www.amazon.jobs/en/jobs/1329239/sr-applied-scientist
