Company	Category	Job_Title	Basic_Qualifications	Preferred_Qualifications	Job_URL
Amazon	data-science	Data Scientist	· Bachelor's Degree· 3+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)· 4+ years working as a Data Scientist building ML models	· Master’s degree or PhD in computer science, statistics, information systems, economics, mathematics or similar· Multiple years of experience working with large-scale, complex datasets to create/optimize machine learning, predictive, forecasting, and/or optimization models.· Strong proficiency in Python· 3+ years of experience with data querying languages (e.g. SQL), scripting languages (e.g. Python, R), or statistical/mathematical software (e.g. R, SAS, Stata, Matlab, etc.)· 3+ years of relevant working experience in an analytical role involving data extraction, analysis, and communication· Practical understanding and hands-on experience with regression modelling (linear and logistic)· Excellent verbal and written communication skills with the ability to effectively advocate technical solutions to research scientists, engineering teams and business audiences· Direct experience with both supervised learning methods (linear and logistic regression, time-series modelling, generalized linear models, decision trees, random forests, support vector machines, etc.) and unsupervised learning methods (K-means, hierarchical clustering, association rules, principal components).· Direct experience analyzing A/B experiments· Experience building causal inference models· Proven ability to convey rigorous technical concepts and considerations to non-experts· Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment	https://www.amazon.jobs/en/jobs/1360873/data-scientist
Amazon	data-science	Data Scientist, YETI	· Bachelor's Degree· 3+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)· 2 years working as a Data Scientist	· PhD-level training in computer science, statistics, or highly quantitative field OR an MS with 2+ years experience on a data, research, or applied science team OR equivalent applied research experience· Excellent written and verbal communication skills on quantitative topics· Expertise in applying supervised and unsupervised algorithms to large-scale data· Keen judgment for balancing research depth and pacing· Able to operate autonomously in scoping, executing, and delivering projects· Undergraduate-level knowledge of investments, corporate finance, and accounting· Excitement to shape a growing team and state-of-the-art technology for Amazon Consumer Finance	https://www.amazon.jobs/en/jobs/1360604/data-scientist-yeti
Amazon	data-science	Marketing Analytics Data Scientist	· Masters or PhD in Statistics, Economics, Data Science, Applied Science or relevant field of study· Working knowledge of core programming languages (SQL/Python/R)· Expertise utilizing marketing measurement methods, including A/B testing, multi-touch attribution, and media mix modeling.· Experience with Google Analytics, Adobe, or similar Marketing/e-Commerce analytical tools· Minimum 4+ years of relevant work experience· Domestic and international travel up to 10% may be required	· 6+ years of relevant experience in a business analyst/data analyst/statistical analysis role· Experience leading large-scale analytics projects with BI solutions development using Amazon technologies –Redshift, Athena, S3, EC2, Quicksight, etc· 3+ years of experience in marketing data science developing channel attribution and Media Mix Models· Proven problem solving skills, project management skills, attention to detail, ability to influence others and exceptional organizational skills· Ability to deal with ambiguity and competing objectives in a fast paced environment· Be self-driven, and show ability to deliver on ambiguous projects with incomplete data	https://www.amazon.jobs/en/jobs/1357265/marketing-analytics-data-scientist
Amazon	data-science	Data Scientist II	· Bachelor’s Degree in any quantitative discipline such as Statistics, Mathematics, Quantitative Finance or Operational Research· At least 5 years of experience working in Analytics / Data Science / Forecasting environment· Experience in working with databases and SQL in a business environment· Demonstrated use of analytical packages and scripting languages such as R, Python, SAS and SPSS.· Prior experience in design and execution of science/analytical projects.· Worked extensively in large scale databases and data warehouse.	· Experience in statistical techniques such as classification, clustering, regression, statistical inference, collaborative filtering, and natural language processing, experimental design, social networking analysis, feature engineering, etc.· Experience in creating forecasting using time-series and causal models.· Experience/knowledge of advanced machine learning techniques such as GBM, random forest, etc.· Experience in e-commerce / on-line companies in fraud / risk control functions· Coding skills in one of the modern languages Java, Python, R· Experience with visualization technologies such as Tableau· Compelling communication and influencing skills and participation in winning the support of management and influence the course of major strategic decisions	https://www.amazon.jobs/en/jobs/1356652/data-scientist-ii
Amazon	data-science	Applied Scientist	Basic Qualifications· PhD/M.S. in Computer Science, Machine Learning, Operational Research, Statistics, or a related quantitative field.· At least 5+ years of hands-on experience in developing and applying models in a production environment.· Strong software design, coding, and problem-solving skills.· Proficient in at least one scripting language (Perl, Python, or similar).· Proficiency in R and SQL.· Proficiency in statistical methods and data analysis.	Preferred Qualifications· Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment.· A passion for continuous learning and self-development.· Excellent verbal and written communication skills· Experience with fast prototyping· Familiarity with AWS services (S3, Redshift, Sagemaker, Glue)· Full-stack web development experience· Able to work in a diverse team	https://www.amazon.jobs/en/jobs/1353717/applied-scientist
Amazon	data-science	Senior Applied Scientist	· PHD/MS. in Computer Science, Machine Learning, Operational Research, Statistics or a related quantitative field· Great design and problem solving skills, passion for quality and engineering excellence at scale.· At least 5+ years of hands-on experience in applying theoretical models in an applied environment.· At least 3+ years in more than one or more major programming languages (C++, Java, or similar) and at least one scripting language (Perl, Python, or similar).· Work well in a fast-moving team environment and effectively deliver technical implementations having complex dependencies and requirements.· Exemplary communication skills, ability to work with large cross functional teams of technical and non-technical members.	· PhD in computer science, engineering, or related field with 5+ years of relevant experience.· Expertise in specialized areas such as Machine Learning, Deep Learning, Text Mining, and online experimentation etc.· Knowledge and direct experience using statistical packages and business intelligence tools..· Strong personal interest in learning, researching, and creating new technologies with high commercial impact.· Experience in gathering requirements and formulating business metrics for reporting.· Track record of executive level reporting to that drive business decisions.	https://www.amazon.jobs/en/jobs/1352343/senior-applied-scientist
Amazon	data-science	Data Science and Analytics Manager, Alexa AI	· Bachelor’s degree (Mathematics, Statistics, Engineering, Computer Science).· 7+ years leading and delivering data analytics and statistical solutions with experience in econometric modelling, metrics defining and reporting, exploratory data analysis and time series.· Ability to distill informal customer requirements into problem definitions, dealing with ambiguity and competing objective.	· Master/Ph.D degree in Statistics, Economics, Marketing, Management or related field.· 2+ years of experience managing Business Analysts, Business Intelligence Engineers, Data Scientists and/or Economists· Skilled with SQL, as well as with R, SAS, MATLAB, Python or similar scripting language	https://www.amazon.jobs/en/jobs/1349561/data-science-and-analytics-manager-alexa-ai
Amazon	data-science	Sr. Data Scientist	Master’s degree or higher in a quantitative social science field (e.g., Psychology, Economics, Marketing Science, Sociology, etc.).- 5+ years conducting end-to-end scientific research in an applied setting.- 3+ years experience with market research methodologies for employee segmentation, identify motivators, barriers and unmet needs- 3+ years developing and implementing measurement models in an applied setting.- Advanced skills in SQL and R, OR Python.- Demonstrable expertise on research design methodologies for experiments, quasi-experiments, and non-experiments.- Experience with qualitative research methodologies, including grounded theory, ethnography, focus groups, etc.	- Conducting scientific HR research in manufacturing, production, distribution, or related industries.- Deep understanding of societal systems of bias, and ability to apply this knowledge to invent, evolve, improve, and simplify business and HR processes.- Applied understanding of the elements and principles of predictive modeling.- Experience conducting research on a global scale.- Experience in roles that provided consumer analytics and insights- Experience working with cross-functional teams.- Experience consulting with senior management and executives in a fast-paced environment.- Strong organizational skills, time management, and program/project management skills.- Adaptable, creative, and comfortable with a high degree of ambiguity and change.	https://www.amazon.jobs/en/jobs/1349492/sr-data-scientist
Amazon	data-science	Senior Manager, Data Science	· Masters in quantitative field (Computer Science, Mathematics, Machine Learning, AI, Statistics, or equivalent)· 8+ years of experience working in data science ideally in the tech or consumer industry· 5+ years of experience managing Machine Learning Scientists, Data Scientists, Research Scientists, Applied Scientists, and/or Economists· Evidence of doing or directing science work with high positive impact on business outcomes· Experience hiring and leading experienced scientists as well as a successful record of developing junior members to a successful career track· Management experience for working on cross-functional projects.· Proven achievements of developing and managing a long-term research vision and portfolio of research initiatives, with algorithms and models that have been successfully integrated in production systems	· A PhD in a quantitative field (Computer Science, Mathematics, Machine Learning, AI, Statistics, or equivalent)· 10+ years of experience working in data science in a consumer product company· 7+ years of experience managing Machine Learning Scientists, Data Scientists, Research Scientists, Applied Scientists, and/or Economists· 4+ years of experience managing data scientists, including intermediate managers· Skilled with Java, C++, or other programming language, as well as with one scripting language such as R, MATLAB, Python or others· Professional experience in software development (software design and development life cycle)· Superior verbal and written communication skills, ability to convey rigorous mathematical and statistical concepts and considerations to non-experts.	https://www.amazon.jobs/en/jobs/1346596/senior-manager-data-science
Amazon	data-science	Data Scientist - Prime Gaming	· Masters degree in a quantitative field - Statistics, Operations Research, Economics, Machine Learning, or Computer Science with a focus on scientific methods.· 3+ years of applied experience deploying scientific or machine learning methods to solve complex problems.· Proficiency with a variety of modern machine learning methods.· Proficient in a statistical modeling framework like R, Python, Matlab, Scala, or Spark.· Sufficient SQL to achieve mastery with consultation from BI engineers	· 5+ years of applied experience.· Proficient in at least one software development language like C++, Java, Python, or Scala.· Proficient with technical software concepts of data structures, algorithms, and object oriented design.· Experience with program evaluation and causal inference.· Experience in an e-commerce setting with fraud, reputation, and risk control methods a plusExcellent verbal and written communication skills and ability to explain sophisticated technical concepts to a non-expert audience.· Strong grasp of statistics and statistical methods.· Expertise in communicating insights from complex data to both scientific peers and business leaders through technical writing and visualization.· Ability to collaborate effectively in a fast moving environment with complex dependencies and product requirements.	https://www.amazon.jobs/en/jobs/1345649/data-scientist-prime-gaming
